image,label,score,x1,y1,x2,y2
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,mirror,0.1534326672554016,265.70208740234375,-5.431108474731445,367.9784851074219,268.67578125
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,mirror,0.30642232298851013,257.38323974609375,-7.736349105834961,371.8577880859375,272.3477783203125
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,mirror,0.1355854570865631,251.8075714111328,129.08319091796875,377.79180908203125,274.500244140625
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,mirror,0.13174878060817719,285.87664794921875,141.9791259765625,352.16644287109375,276.3892822265625
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,mirror,0.11648216843605042,250.03265380859375,145.36737060546875,282.47808837890625,252.7610626220703
image_246_jpg.rf.bf654f9bea58522d45bd35f379a46590.jpg,mirror,0.35181719064712524,250.87362670898438,197.89993286132812,282.3146667480469,253.67408752441406
image_6_jpg.rf.5928fc1c05757811bf00692239e4d68d.jpg,mirror,0.10167636722326279,121.57991027832031,137.81704711914062,170.01971435546875,326.57330322265625
image_6_jpg.rf.5928fc1c05757811bf00692239e4d68d.jpg,mirror,0.16904620826244354,567.1752319335938,42.52641677856445,618.02880859375,332.6397705078125
image_179_jpg.rf.2046e017069821bdb6bfbb1423ec8b18.jpg,mirror,0.25796279311180115,283.46636962890625,50.85685729980469,457.1495361328125,347.17083740234375
image_179_jpg.rf.2046e017069821bdb6bfbb1423ec8b18.jpg,mirror,0.20935602486133575,292.48248291015625,140.8264923095703,349.35443115234375,335.77764892578125
image_13_jpg.rf.43c588bd000b72d6d9552f97c2f42db5.jpg,mirror,0.12106070667505264,570.6953735351562,192.36305236816406,640.2444458007812,339.6026306152344
image_114_jpg.rf.518343caea84887259cea3d8eee11a21.jpg,mirror,0.16909253597259521,466.424560546875,78.92762756347656,625.5933837890625,573.0670166015625
image_114_jpg.rf.518343caea84887259cea3d8eee11a21.jpg,mirror,0.1421850174665451,476.362548828125,86.36112213134766,595.6199951171875,429.0895080566406
image_218_jpg.rf.6558100503069405cca71993550d65eb.jpg,mirror,0.12492077797651291,271.41680908203125,16.571640014648438,339.849609375,99.45392608642578
image_218_jpg.rf.6558100503069405cca71993550d65eb.jpg,mirror,0.1426301747560501,217.0636749267578,62.95185089111328,271.21490478515625,312.7487487792969
image_218_jpg.rf.6558100503069405cca71993550d65eb.jpg,mirror,0.1724185198545456,217.30984497070312,37.17213439941406,382.8876037597656,317.97869873046875
image_218_jpg.rf.6558100503069405cca71993550d65eb.jpg,mirror,0.17797955870628357,-2.0146751403808594,30.053396224975586,378.36700439453125,327.70904541015625
image_218_jpg.rf.6558100503069405cca71993550d65eb.jpg,mirror,0.11023306101560593,-4.486427307128906,0.6944656372070312,386.67486572265625,476.7276306152344
image_218_jpg.rf.6558100503069405cca71993550d65eb.jpg,mirror,0.15267828106880188,179.107421875,78.9797592163086,380.605224609375,323.0902404785156
image_218_jpg.rf.6558100503069405cca71993550d65eb.jpg,mirror,0.2608979046344757,252.08970642089844,64.32516479492188,381.3815002441406,316.3556213378906
image_218_jpg.rf.6558100503069405cca71993550d65eb.jpg,mirror,0.1083611398935318,0.5775785446166992,401.03936767578125,69.22547149658203,600.7857666015625
image_10_jpg.rf.bbc7a29849eff29343a718a01f749d57.jpg,mirror,0.3236032724380493,376.799560546875,40.61836242675781,473.7797546386719,358.0353088378906
image_10_jpg.rf.bbc7a29849eff29343a718a01f749d57.jpg,mirror,0.13042598962783813,404.577880859375,88.74566650390625,462.9011535644531,234.49288940429688
image_10_jpg.rf.bbc7a29849eff29343a718a01f749d57.jpg,mirror,0.15514960885047913,380.4075622558594,55.44837188720703,469.66339111328125,350.4490966796875
image_133_jpg.rf.d4c6f845d488683069c325645fbb3425.jpg,mirror,0.2065410017967224,132.13116455078125,2.738666534423828,533.777587890625,465.839599609375
image_61_jpg.rf.a7730c74b553fed1b043c12f4a71c9ec.jpg,mirror,0.13182343542575836,1.2441825866699219,96.37399291992188,205.81063842773438,367.34161376953125
image_61_jpg.rf.a7730c74b553fed1b043c12f4a71c9ec.jpg,mirror,0.11599330604076385,0.5141830444335938,23.722858428955078,212.0868682861328,362.678466796875
image_146_jpg.rf.436ccc11f3e69461d441c8f6369cb2a9.jpg,mirror,0.12420154362916946,-0.4941844940185547,4.826831817626953,191.1741943359375,361.88134765625
image_146_jpg.rf.436ccc11f3e69461d441c8f6369cb2a9.jpg,mirror,0.15810473263263702,44.852272033691406,151.59173583984375,109.52467346191406,350.72088623046875
image_146_jpg.rf.436ccc11f3e69461d441c8f6369cb2a9.jpg,mirror,0.2768849730491638,1.3736724853515625,143.76007080078125,125.3450927734375,352.0180969238281
image_146_jpg.rf.436ccc11f3e69461d441c8f6369cb2a9.jpg,mirror,0.21045765280723572,52.36286163330078,154.6043701171875,105.88707733154297,345.7141418457031
image_237_jpg.rf.01a26266609c357f003b7baeda4e1334.jpg,mirror,0.2803418040275574,213.28460693359375,20.355606079101562,350.6753234863281,335.49676513671875
image_200_jpg.rf.2b4e56fc4f50e4cd654b07d53f5e5ceb.jpg,mirror,0.16635531187057495,1.1907291412353516,0.28682708740234375,207.2271728515625,327.489990234375
image_55_jpg.rf.ad0587faf29e3d674bac9922e9c784b4.jpg,mirror,0.2998339533805847,179.07498168945312,1.2306690216064453,291.7274169921875,199.01321411132812
image_118_jpg.rf.4efa5830a77adb53ece8e2f80e2b399c.jpg,mirror,0.24447229504585266,171.19065856933594,89.62832641601562,247.46603393554688,351.0567626953125
image_118_jpg.rf.4efa5830a77adb53ece8e2f80e2b399c.jpg,mirror,0.5402365326881409,296.152099609375,62.46601104736328,395.08782958984375,369.8704528808594
image_118_jpg.rf.4efa5830a77adb53ece8e2f80e2b399c.jpg,mirror,0.10784949362277985,162.79205322265625,80.66967010498047,255.1219482421875,424.7256164550781
image_173_jpg.rf.ce2a81f81adb2151fe45f2b56031abee.jpg,mirror,0.11481145769357681,417.220703125,125.78666687011719,562.045654296875,610.6954956054688
image_173_jpg.rf.ce2a81f81adb2151fe45f2b56031abee.jpg,mirror,0.2410729080438614,50.66749572753906,7.689056396484375,348.70220947265625,396.5670471191406
image_173_jpg.rf.ce2a81f81adb2151fe45f2b56031abee.jpg,mirror,0.12221575528383255,439.619873046875,168.19351196289062,495.2830810546875,358.2308349609375
image_253_jpg.rf.fbb288d5deb3e9c26ffb4e277f35a244.jpg,mirror,0.1479177176952362,195.2706756591797,33.808067321777344,307.65234375,325.6828308105469
image_253_jpg.rf.fbb288d5deb3e9c26ffb4e277f35a244.jpg,mirror,0.11412899196147919,344.95068359375,33.331642150878906,451.4927978515625,321.61138916015625
image_182_jpg.rf.61b5c8c71de50ed76c315fec72f7527f.jpg,mirror,0.2758309841156006,294.50128173828125,164.53103637695312,337.5360107421875,224.6145477294922
image_182_jpg.rf.61b5c8c71de50ed76c315fec72f7527f.jpg,mirror,0.4300382435321808,340.7548522949219,0.2744579315185547,635.0711669921875,313.816650390625
image_182_jpg.rf.61b5c8c71de50ed76c315fec72f7527f.jpg,mirror,0.1301100105047226,345.890380859375,50.46238708496094,632.7765502929688,307.11328125
image_182_jpg.rf.61b5c8c71de50ed76c315fec72f7527f.jpg,mirror,0.19257591664791107,347.0223693847656,1.396169662475586,617.2965698242188,306.5234680175781
image_75_jpg.rf.d16642b220f8490112a4a090baeeb146.jpg,mirror,0.10308397561311722,153.963134765625,107.80785369873047,319.7421875,148.36489868164062
image_75_jpg.rf.d16642b220f8490112a4a090baeeb146.jpg,mirror,0.10096883773803711,146.29776000976562,104.462890625,329.0008239746094,317.9082946777344
image_75_jpg.rf.d16642b220f8490112a4a090baeeb146.jpg,mirror,0.11551392078399658,145.7451171875,100.48930358886719,332.5686950683594,321.050537109375
