image,label,score,x1,y1,x2,y2
image_28_jpg.rf.b8535e3aa3218282cc77a22a4746d940.jpg,white ceramic bathtub,0.12535640597343445,4.1173553466796875,-0.6097984313964844,642.4828491210938,636.9708251953125
image_28_jpg.rf.b8535e3aa3218282cc77a22a4746d940.jpg,white ceramic bathtub,0.10891485214233398,-0.4831123352050781,340.1010437011719,356.1100769042969,611.427734375
image_28_jpg.rf.b8535e3aa3218282cc77a22a4746d940.jpg,white ceramic bathtub,0.12145134061574936,319.1335754394531,352.0474548339844,645.381103515625,639.2418823242188
image_28_jpg.rf.b8535e3aa3218282cc77a22a4746d940.jpg,white ceramic bathtub,0.26424768567085266,-0.2539634704589844,351.459228515625,354.25439453125,601.0574951171875
image_28_jpg.rf.b8535e3aa3218282cc77a22a4746d940.jpg,white ceramic bathtub,0.3547760844230652,333.8162536621094,436.65301513671875,637.705322265625,637.6221313476562
image_107_jpg.rf.af5e3a5945f12270da1104b704bdc995.jpg,white ceramic bathtub,0.36333850026130676,340.69805908203125,373.4248046875,579.342529296875,633.9684448242188
image_189_jpg.rf.4cea852ad7c21055001c0bbcd5a04701.jpg,white ceramic bathtub,0.13986927270889282,247.40573120117188,371.1950988769531,396.1306457519531,464.630615234375
image_190_jpg.rf.9ca1b83677aad57f957076376edd7669.jpg,white ceramic bathtub,0.14134737849235535,204.3641357421875,371.90301513671875,633.6339721679688,630.235595703125
image_190_jpg.rf.9ca1b83677aad57f957076376edd7669.jpg,white ceramic bathtub,0.22322827577590942,209.84591674804688,408.6604309082031,408.44415283203125,604.046142578125
image_190_jpg.rf.9ca1b83677aad57f957076376edd7669.jpg,white ceramic bathtub,0.14746253192424774,387.5138854980469,517.1959228515625,636.1795654296875,637.8814086914062
image_48_jpg.rf.1d874ce20336c05973439631199b88c0.jpg,white ceramic bathtub,0.1709003448486328,46.44190979003906,377.1609802246094,327.4816589355469,638.15625
image_106_jpg.rf.e25bdeb6e8ad8bc2c8873c4a044711d0.jpg,white ceramic bathtub,0.1848907470703125,258.51568603515625,368.6380310058594,602.1246948242188,636.8216552734375
image_20_jpg.rf.d75748499f118bc755aa30fe2f02ffb2.jpg,white ceramic bathtub,0.11367520689964294,58.470211029052734,230.45681762695312,457.5777587890625,606.2593383789062
image_178_jpg.rf.6edc380713af1c2a2d007cb73c1e94a5.jpg,white ceramic bathtub,0.279670387506485,20.702152252197266,438.7805480957031,300.5198059082031,637.025390625
