image,label,score,x1,y1,x2,y2
image_2_jpg.rf.8df448081dde58fa8af07a416bdd84b3.jpg,hairdryer,0.12665089964866638,82.90086364746094,68.41072082519531,532.421875,613.5489501953125
image_213_jpg.rf.7f391b31c32428bb89678b1648b2fe93.jpg,hairdryer,0.11073901504278183,9.37875747680664,78.19174194335938,646.2325439453125,518.2324829101562
image_3_jpg.rf.b0aa366ebbf555c57aa9d25b11c62508.jpg,hairdryer,0.44968482851982117,78.98811340332031,9.918651580810547,591.8076171875,632.7880859375
image_113_jpg.rf.8fe60c21b8e1d39aeac00c7caf2ec323.jpg,hairdryer,0.3518679440021515,366.5673522949219,175.99684143066406,576.7930297851562,643.19140625
image_120_jpg.rf.e4b2ddad1fc0c6291c75e29b800c7cb2.jpg,hairdryer,0.2015177458524704,40.222740173339844,7.414264678955078,557.0294189453125,638.7670288085938
image_187_jpg.rf.0f544c0522e09095abbde905d8d987e0.jpg,hairdryer,0.19644321501255035,18.78276824951172,53.331031799316406,643.475830078125,636.804931640625
image_208_jpg.rf.7f5f7997086cc940882df9a3c38c9c8e.jpg,hairdryer,0.12644529342651367,43.50858688354492,153.9801025390625,477.8877258300781,638.2564697265625
image_223_jpg.rf.a8468978715313d3034110ecfe3a71be.jpg,hairdryer,0.2926410436630249,104.02711486816406,27.13644027709961,545.8306884765625,638.8361206054688
image_182_jpg.rf.3f7a9330c603e926eb91fc8e48ca1fa6.jpg,hairdryer,0.22204869985580444,7.472438812255859,126.13531494140625,632.6736450195312,581.0186157226562
image_121_jpg.rf.c97725f3cda2e24d214b1299a23e3ba6.jpg,hairdryer,0.35145103931427,78.37478637695312,58.93199920654297,549.39111328125,638.6539916992188
image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg,hairdryer,0.10612212866544724,27.05760955810547,32.38670349121094,628.3426513671875,640.2198486328125
image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg,hairdryer,0.2478472739458084,280.10028076171875,103.83689880371094,630.3875732421875,621.4309692382812
image_81_jpg.rf.96b8fcb55da1561f40269a4587f5fad4.jpg,hairdryer,0.11456573009490967,29.609642028808594,82.99999237060547,609.0653076171875,646.8658447265625
image_180_jpg.rf.f203059aebd70a3d03b0a78518772eed.jpg,hairdryer,0.1291121244430542,88.29063415527344,219.1285400390625,561.5563354492188,419.0301513671875
image_24_jpg.rf.32f4a380b1ea6a5e5578cd59b7bcacbf.jpg,hairdryer,0.10139858722686768,346.9708557128906,336.51202392578125,627.1022338867188,640.426025390625
image_66_jpg.rf.af050c556c5cd20d9219cdc2b457eca1.jpg,hairdryer,0.15744821727275848,56.8543815612793,41.04860305786133,520.214111328125,635.8487548828125
image_17_jpg.rf.b673ad741572ab3396f75b58362cdd14.jpg,hairdryer,0.44576066732406616,81.87567138671875,6.897239685058594,591.38134765625,631.85888671875
image_210_jpg.rf.53404c2712d1be8c2f6dccd8974d4639.jpg,hairdryer,0.1040564477443695,7.405128479003906,320.3544616699219,564.0821533203125,640.6688232421875
image_27_jpg.rf.f8c616f9bad5a0fbc302976a32b6bae8.jpg,hairdryer,0.4043797254562378,71.12432861328125,103.80722045898438,504.8543701171875,636.9561157226562
image_56_jpg.rf.40336d66e18a46f793f1ae1c6dbbd6ca.jpg,hairdryer,0.12329566478729248,43.206443786621094,96.47886657714844,631.7115478515625,478.44854736328125
image_124_jpg.rf.bc4213e7f09001692f89e708b6f3ae9a.jpg,hairdryer,0.2873489558696747,116.33195495605469,30.33590316772461,427.29400634765625,444.14434814453125
image_197_jpg.rf.b010a4e9c4cf7b558546634e17678d6b.jpg,hairdryer,0.2878447473049164,165.26876831054688,100.70387268066406,633.3292236328125,620.8050537109375
image_127_jpg.rf.86c4f679c51a99dfa01e58959a5439a6.jpg,hairdryer,0.12670695781707764,65.66788482666016,143.0221710205078,333.21539306640625,324.8775634765625
